cod_provincia;ap03;sector;ambito;ldesemp;mdesemp;lpuntaje;mpuntaje;NSE_nivel
86;1;1;2;1;3;310,45108;481,04395;2
86;1;1;2;4;3;602,80573;532,76001;2
86;1;1;2;3;1;451,13232;384,27704;1
86;1;1;2;1;1;339,69821;366,65417;2
86;1;1;1;1;1;364,71072;400,98718;1
86;1;1;2;1;3;378,32858;491,14221;1
86;1;1;2;2;1;415,25873;368,54541;1
86;1;1;1;1;3;381,02722;478,55777;1
86;1;1;2;4;4;554,13251;597,08765;2
86;1;1;1;4;4;557,83978;664,48682;1
86;1;1;2;4;3;583,14673;547,62280;2
86;1;1;2;3;3;488,63120;586,91541;2
86;1;1;2;2;2;444,33395;454,03491;2
86;1;1;1;2;1;409,88443;370,28717;1
86;1;1;1;3;3;516,74048;547,93634;
86;1;1;2;3;1;547,04413;347,01926;2
86;1;1;2;1;1;278,79794;354,78305;2
86;1;1;2;1;1;376,90802;370,32697;1
86;1;1;2;3;3;498,07239;501,97528;1
86;1;1;1;4;4;658,14056;659,28839;2
86;1;1;2;1;1;346,57733;382,32773;2
86;1;1;2;3;2;463,16571;450,07440;3
86;1;1;2;3;3;455,95459;488,01505;3
86;1;1;2;2;3;401,17050;499,29337;1
86;1;1;2;3;4;516,85938;610,13684;2
86;1;1;1;3;4;526,40405;623,42297;2
86;1;1;1;3;3;455,46527;523,77435;1
86;1;1;2;3;2;546,52991;457,62192;2
86;1;1;2;2;2;409,35275;447,05029;1
86;1;1;2;1;2;359,25192;412,66321;2
86;1;1;2;2;1;393,53311;285,00272;2
86;1;1;2;2;1;393,41473;386,20749;3
86;1;1;2;1;1;367,04053;328,34949;2
86;1;1;2;1;2;371,53976;417,06000;2
86;1;1;2;3;3;523,85120;516,41095;2
86;1;1;1;4;4;559,93109;737,16632;2
86;1;1;2;1;2;321,15353;434,34064;2
86;1;1;2;1;3;369,35632;573,97913;2
86;1;1;2;3;4;483,83380;671,57172;2
86;1;1;1;3;3;498,89789;553,02167;2
86;1;1;1;1;1;334,89374;257,71219;1
86;1;1;2;3;3;447,72260;583,41809;2
86;1;1;2;3;2;492,30527;451,96106;2
86;1;1;2;4;3;629,45612;529,24957;2
86;1;1;1;2;4;428,43384;626,41882;1
86;1;1;1;4;4;656,35071;690,21094;2
86;1;1;2;2;1;397,47601;330,83878;1
86;1;1;2;1;4;370,12714;697,01855;2
86;1;1;2;3;3;541,11841;485,70331;2
86;1;1;2;3;4;480,31583;680,37592;3
86;1;1;1;1;4;297,06671;670,41846;1
86;1;1;1;2;1;423,37653;387,42670;2
86;1;1;2;3;2;460,48807;430,41513;1
86;1;1;2;3;2;473,74469;445,60239;2
86;1;1;2;2;2;415,03796;422,52017;2
86;1;1;2;3;3;472,16568;544,47546;2
86;1;1;2;3;3;499,40527;510,36093;1
86;1;1;1;3;4;521,76520;609,37231;1
86;1;1;1;3;4;539,13385;657,03467;1
86;1;1;1;4;3;552,28302;512,52649;2
86;1;1;2;3;3;538,68292;557,51556;2
86;1;1;1;1;3;330,41510;472,32614;2
86;1;1;2;1;1;350,26297;304,34930;1
86;1;1;1;3;1;475,51379;401,24048;2
86;1;1;1;4;4;665,73438;596,27020;1
86;1;1;1;3;3;482,48563;472,01782;2
86;1;1;1;3;2;485,29221;465,73581;2
86;1;1;1;2;1;440,11102;384,37912;1
86;1;1;2;1;1;299,98074;333,72040;
86;1;1;1;3;4;483,35760;607,07251;2
86;1;1;1;1;1;332,08102;334,01117;1
86;1;1;2;1;1;346,17197;353,24710;1
86;1;1;1;2;2;434,31161;453,94186;1
86;1;1;2;1;3;304,39285;475,08728;1
86;1;1;1;1;4;326,49420;620,65057;1
86;1;2;2;4;4;626,51196;616,62903;2
86;1;2;2;3;1;464,71634;334,54169;3
86;1;2;2;4;3;582,80426;520,76733;1
86;1;2;2;4;3;580,25763;547,61212;3
86;1;2;2;4;2;572,11957;432,29303;3
86;1;2;2;3;3;516,24432;480,20132;1
86;1;2;2;2;3;396,44254;541,45013;2
86;1;2;2;2;3;411,67206;470,78476;2
86;1;2;2;3;3;495,90524;479,48941;2
86;1;2;1;2;2;415,71390;444,60410;2
86;1;2;2;3;3;482,55115;500,99454;2
86;1;2;2;3;3;460,40274;544,30933;2
86;1;2;2;3;3;463,07440;518,39136;2
86;1;2;2;4;3;557,57666;517,66077;3
86;1;2;2;2;3;394,65442;521,77277;1
86;2;1;2;2;3;405,52332;546,10358;2
86;2;1;2;3;1;513,17291;328,01367;2
86;2;1;2;1;2;356,66315;459,16095;1
86;2;1;2;3;3;489,52960;586,65741;2
86;2;1;2;2;1;425,18866;339,55759;1
86;2;1;2;3;3;505,08441;576,96344;1
86;2;1;2;1;1;385,82031;384,60233;1
86;2;1;2;1;3;297,27240;483,15524;1
86;2;1;2;2;1;414,70905;318,68271;1
86;2;1;1;1;2;357,82892;446,29044;1
86;2;1;1;4;3;569,29810;588,32947;3
86;2;1;2;3;2;489,56674;465,75226;2
86;2;1;1;4;4;565,64526;631,10883;2
86;2;1;2;3;2;457,54346;460,81012;2
86;2;1;2;4;4;625,66760;644,60620;2
86;2;1;1;1;2;344,40393;414,77948;1
86;2;1;2;3;4;463,23547;610,52106;2
86;2;1;2;1;2;317,69800;409,33035;1
86;2;1;1;2;1;426,62497;388,62393;2
86;2;1;2;3;3;527,73010;499,93268;2
86;2;1;2;3;3;520,31787;516,24341;2
86;2;1;2;1;2;344,06360;454,05914;1
86;2;1;1;3;2;460,46884;442,89142;2
86;2;1;2;2;2;414,16422;433,51373;1
86;2;1;2;1;1;362,89322;321,70602;1
86;2;1;1;1;1;380,78708;378,52344;1
86;2;1;2;2;2;405,78214;439,57907;1
86;2;1;1;1;2;348,06784;421,66882;1
86;2;1;1;3;3;495,73529;533,34949;2
86;2;1;1;3;4;462,95392;632,50763;1
86;2;1;2;2;4;400,78098;592,91455;2
86;2;1;2;3;1;450,03165;380,79349;2
86;2;1;1;4;3;564,50452;579,14746;1
86;2;1;2;1;3;367,16669;533,45105;2
86;2;1;1;4;2;580,05414;462,49045;2
86;2;1;1;1;1;353,22180;383,06232;1
86;2;1;1;3;4;452,54086;728,87189;2
86;2;1;2;2;2;413,47641;444,73560;2
86;2;1;1;3;4;530,18414;657,12323;2
86;2;1;2;1;1;386,38043;369,08539;1
86;2;1;1;1;1;332,35852;380,45300;1
86;2;1;1;2;1;399,98148;324,37427;1
86;2;1;1;3;3;530,22052;543,22711;2
86;2;1;2;3;3;481,68124;550,69971;1
86;2;1;2;4;3;617,63531;518,81891;3
86;2;1;1;3;3;489,82956;496,05893;2
86;2;1;2;3;3;452,51788;550,06482;2
86;2;1;1;1;1;354,06525;338,01349;2
86;2;1;1;3;3;451,83118;546,06482;2
86;2;1;2;1;3;355,04828;503,95032;3
86;2;1;1;1;1;332,52374;364,28662;1
86;2;1;1;2;4;418,36642;611,67834;2
86;2;1;1;3;3;447,48383;558,93011;1
86;2;1;2;2;1;403,67484;402,90460;2
86;2;1;2;1;3;368,22186;512,04584;2
86;2;1;1;2;1;393,50021;345,10962;1
86;2;1;2;3;4;473,46088;619,75549;2
86;2;1;2;3;2;471,94736;416,97906;2
86;2;1;2;1;2;332,81183;411,05988;1
86;2;1;2;4;3;656,34277;578,01465;2
86;2;1;2;3;3;462,67975;498,17593;2
86;2;1;2;3;2;449,04245;443,34875;2
86;2;1;2;1;1;341,20166;392,33414;1
86;2;1;1;4;3;557,25500;584,38892;1
86;2;1;2;4;1;651,58661;329,11923;3
86;2;1;2;1;2;364,69714;434,95438;1
86;2;1;1;3;4;498,55957;600,36749;1
86;2;1;2;2;3;422,04276;548,30194;2
86;2;1;2;1;1;324,83511;381,65268;2
86;2;1;2;2;2;427,19089;427,84045;2
86;2;1;1;3;2;464,35898;449,97351;2
86;2;1;2;1;2;378,41849;427,35641;2
86;2;1;1;1;2;383,46307;417,24323;1
86;2;1;2;2;3;428,44287;498,55951;2
86;2;1;2;4;3;557,44366;483,48044;1
86;2;1;2;2;1;403,28723;380,07617;2
86;2;1;2;2;3;401,72781;497,57938;2
86;2;1;2;1;1;342,39651;379,31003;2
86;2;1;2;1;2;352,04590;410,74023;1
86;2;1;1;1;1;338,21597;396,65204;2
86;2;1;2;1;1;375,33072;402,29941;2
86;2;1;2;2;3;436,12787;497,53088;2
86;2;1;2;3;1;460,29373;399,33990;2
86;2;1;1;4;4;695,27936;678,19714;1
86;2;1;2;3;3;512,86053;469,59366;2
86;2;2;2;2;2;430,83807;439,45877;1
86;2;2;2;1;3;380,52914;530,40088;2
86;2;2;2;1;3;333,19385;476,31808;2
86;2;2;2;1;1;298,10574;341,14383;2
86;2;2;2;2;2;397,93954;406,20572;2
86;2;2;2;3;2;505,43179;456,76102;2
86;2;2;2;4;3;610,48242;542,92975;2
86;2;2;2;2;3;400,63983;535,93152;2
86;2;2;2;1;1;371,26874;396,43152;2
86;2;2;2;3;4;535,26483;631,99982;2
86;2;2;2;2;3;443,91617;498,08102;3
86;2;2;2;3;3;483,19019;482,90228;2
86;2;2;2;3;2;461,06018;421,68839;2
86;2;2;2;3;3;523,30359;494,37073;3
86;2;2;2;3;2;449,74088;413,03088;1
86;2;2;2;4;4;575,92346;613,68823;3
86;3;1;2;1;2;357,28494;429,96057;1
86;3;1;2;3;2;452,27353;450,04428;2
86;3;2;2;3;3;468,05661;562,66870;2
86;;1;1;3;3;452,29904;477,93372;
86;;1;2;2;3;438,70435;557,25861;2
86;;1;1;3;3;474,67004;549,08948;
86;;1;1;1;1;337,51727;391,69662;
86;;1;1;1;4;376,82220;626,41882;2
86;;1;2;1;4;378,95059;658,98584;
86;;1;2;1;1;376,25336;333,41339;2
86;;1;2;2;1;428,24734;371,52682;
86;;1;2;1;1;306,92242;361,55530;
86;;1;2;1;2;355,08640;435,37720;
86;;1;1;1;2;383,89325;426,92065;1
86;;1;2;3;3;469,66431;585,95996;1
86;;1;1;4;3;580,85626;537,21191;
86;;1;2;1;3;285,45154;475,58670;2
86;;1;2;1;1;378,53046;354,84961;2
86;;1;2;3;2;490,19681;443,90790;
86;;1;1;3;3;493,31641;502,57455;
86;;1;1;2;2;404,95129;460,16309;
86;;1;2;1;1;322,66840;405,36636;1
86;;1;2;3;3;504,99551;537,61053;
86;;1;2;1;1;339,57703;371,99167;
86;;1;2;1;1;359,42770;347,52765;1
86;;1;2;1;1;360,33173;389,37161;1
86;;1;2;1;1;348,57965;367,53006;1
86;;1;2;4;3;553,32776;549,73962;2
86;;2;2;1;1;342,32733;319,75214;
86;;2;2;3;4;517,45184;635,43701;
